templateCode,fieldKey,fieldLabel,required,dataSourceKind,classification,recommendedPrefillKind,reason,currentSampleValue,controlType
BM-008,"signature.positionTitle","Chức danh người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức danh người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-008,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-009,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"sourceResolutionExtension.procedureArticlesLine","Căn cứ tố tụng",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ tố tụng"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-009,"sourceResolutionExtension.receptionLegalBasisLine","Căn cứ tiếp nhận nguồn tin",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""sourceResolutionExtension.receptionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-009,"sourceResolutionExtension.proposalLegalBasisLine","Căn cứ văn bản đề nghị",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""sourceResolutionExtension.proposalLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-009,"sourceResolutionExtension.reasonLine","Nhận định gia hạn",true,MANUAL,NEVER_AUTO,NONE,"Label ""Nhận định gia hạn"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-009,"sourceResolutionExtension.article1Line","Điều 1",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-009,"sourceResolutionExtension.article2Line","Điều 2",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 2"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-009,"sourceResolutionExtension.requestingAgencyRecipientLine","Cơ quan đề nghị hoặc cơ quan điều tra",true,MANUAL,NEVER_AUTO,NONE,"Label ""Cơ quan đề nghị hoặc cơ quan điều tra"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-009,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"signature.positionTitle","Chức danh người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức danh người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-009,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-010,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"sourceSuspension.reasonLine","Lý do xét thấy",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Lý do xét thấy"" is ambiguous — requires manual classification before auto-fill.",,TEXTAREA
BM-010,"sourceSuspension.caseSummary","Vụ việc",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Vụ việc"" is ambiguous — requires manual classification before auto-fill.",,TEXTAREA
BM-010,"agency.bodyName","Tên Viện kiểm sát trong thân văn bản",true,AGENCY,NEVER_AUTO,NONE,"Label ""Tên Viện kiểm sát trong thân văn bản"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"sourceSuspension.receivedDateLine","Ngày tiếp nhận nguồn tin",true,SYSTEM,REVIEW_REQUIRED,NONE,"Label ""Ngày tiếp nhận nguồn tin"" is ambiguous — requires manual classification before auto-fill.",,TEXT
BM-010,"sourceSuspension.article2Line","Điều 2",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Điều 2"" is ambiguous — requires manual classification before auto-fill.",,TEXTAREA
BM-010,"sourceSuspension.article3Line","Điều 3",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Điều 3"" is ambiguous — requires manual classification before auto-fill.",,TEXTAREA
BM-010,"recipients.primaryLine","Nơi nhận chính",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.primaryLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-010,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"signature.positionTitle","Chức danh người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức danh người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-010,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-011,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"legalBasis.procedureArticlesLine","Căn cứ tố tụng",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ tố tụng"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-011,"sourceSuspensionCancellation.considerationLine","Nội dung xét thấy",true,MANUAL,NEVER_AUTO,NONE,"Label ""Nội dung xét thấy"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-011,"sourceSuspensionCancellation.article1Line","Điều 1",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-011,"sourceSuspensionCancellation.article2Line","Điều 2",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 2"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-011,"recipients.primaryLine","Nơi nhận chính",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.primaryLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-011,"recipients.sourceProviderLine","Người hoặc cơ quan cung cấp nguồn tin",true,MANUAL,NEVER_AUTO,NONE,"Label ""Người hoặc cơ quan cung cấp nguồn tin"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-011,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"signature.positionTitle","Chức danh người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức danh người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-011,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-012,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"sourceRecovery.reasonLine","Lý do phục hồi",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Lý do phục hồi"" is ambiguous — requires manual classification before auto-fill.",,TEXTAREA
BM-012,"sourceRecovery.suspensionDecisionCode","Số quyết định tạm đình chỉ",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Số quyết định tạm đình chỉ"" is ambiguous — requires manual classification before auto-fill.",,TEXT
BM-012,"sourceRecovery.suspensionDecisionIssueDateLine","Ngày quyết định tạm đình chỉ",true,SYSTEM,NEVER_AUTO,NONE,"Label ""Ngày quyết định tạm đình chỉ"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"sourceRecovery.suspensionDecisionIssuedBy","Cơ quan ban hành quyết định tạm đình chỉ",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Cơ quan ban hành quyết định tạm đình chỉ"" is ambiguous — requires manual classification before auto-fill.",,TEXT
BM-012,"sourceRecovery.caseSummary","Vụ việc được phục hồi giải quyết",true,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Vụ việc được phục hồi giải quyết"" is ambiguous — requires manual classification before auto-fill.",,TEXTAREA
BM-012,"recipients.primaryLine","Nơi nhận chính",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.primaryLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-012,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"signature.positionTitle","Chức danh người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức danh người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-012,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-013,"agency.vienKiem","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-013,"agency.tenCo","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-013,"document.vietTat","Tên viết tắt",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tên viết tắt"" matches NEVER_AUTO pattern.",,TEXT
BM-013,"agency.diaDanh","Địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-013,"document.ngayBan","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.ngayBan"" is generic/common boilerplate safe for prefill.","01",TEXT
BM-013,"document.soVan","Số văn bản",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-014,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"legalBasis.procedureArticlesLine","Căn cứ tố tụng",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ tố tụng"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-014,"sourceDirectInspection.article1Line","Điều 1 - phạm vi và thời gian kiểm sát",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - phạm vi và thời gian kiểm sát"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-014,"sourceDirectInspection.teamLeaderLine","Trưởng đoàn kiểm sát",true,MANUAL,NEVER_AUTO,NONE,"Label ""Trưởng đoàn kiểm sát"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"sourceDirectInspection.member1Line","Thành viên thứ nhất",true,MANUAL,NEVER_AUTO,NONE,"Label ""Thành viên thứ nhất"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"sourceDirectInspection.member2Line","Thành viên thứ hai",false,MANUAL,NEVER_AUTO,NONE,"Label ""Thành viên thứ hai"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"sourceDirectInspection.additionalMembersLine","Thành viên bổ sung",false,MANUAL,NEVER_AUTO,NONE,"Label ""Thành viên bổ sung"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-014,"sourceDirectInspection.article3Line","Điều 3 - yêu cầu chuẩn bị hồ sơ",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 3 - yêu cầu chuẩn bị hồ sơ"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-014,"sourceDirectInspection.article4Line","Điều 4 - kế hoạch kèm theo",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 4 - kế hoạch kèm theo"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-014,"recipients.primaryLine","Nơi nhận chính",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.primaryLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-014,"recipients.teamMembersLine","Thành viên Đoàn kiểm sát",true,MANUAL,NEVER_AUTO,NONE,"Label ""Thành viên Đoàn kiểm sát"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-014,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"signature.positionTitle","Chức danh người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức danh người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-014,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"document.documentCode","Số kế hoạch",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số kế hoạch"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-015,"sourceDirectInspectionPlan.attachedDecisionLine","Quyết định ban hành kèm theo",true,MANUAL,NEVER_AUTO,NONE,"Label ""Quyết định ban hành kèm theo"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.purposeLine1","Mục đích, yêu cầu thứ nhất",true,MANUAL,NEVER_AUTO,NONE,"Label ""Mục đích, yêu cầu thứ nhất"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.purposeLine2","Mục đích, yêu cầu thứ hai",true,MANUAL,NEVER_AUTO,NONE,"Label ""Mục đích, yêu cầu thứ hai"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.purposeLine3","Mục đích, yêu cầu khác",false,MANUAL,NEVER_AUTO,NONE,"Label ""Mục đích, yêu cầu khác"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.receivedStatsBlock","Kết quả tiếp nhận nguồn tin",true,MANUAL,NEVER_AUTO,NONE,"Label ""Kết quả tiếp nhận nguồn tin"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.resolvedStatsBlock","Số nguồn tin đã giải quyết",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số nguồn tin đã giải quyết"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.prosecutionDecisionStatsLine","Quyết định khởi tố",true,MANUAL,NEVER_AUTO,NONE,"Label ""Quyết định khởi tố"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.nonProsecutionDecisionStatsLine","Quyết định không khởi tố",true,MANUAL,NEVER_AUTO,NONE,"Label ""Quyết định không khởi tố"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.transferredStatsLine","Chuyển giải quyết theo thẩm quyền",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chuyển giải quyết theo thẩm quyền"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.pendingStatsLine","Nguồn tin đang giải quyết",true,MANUAL,NEVER_AUTO,NONE,"Label ""Nguồn tin đang giải quyết"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.suspendedStatsLine","Nguồn tin tạm đình chỉ",true,MANUAL,NEVER_AUTO,NONE,"Label ""Nguồn tin tạm đình chỉ"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.advantagesLine","Ưu điểm",true,MANUAL,NEVER_AUTO,NONE,"Label ""Ưu điểm"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.limitationsLine","Hạn chế, tồn tại và nguyên nhân",true,MANUAL,NEVER_AUTO,NONE,"Label ""Hạn chế, tồn tại và nguyên nhân"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.recommendationsLine","Kiến nghị, đề xuất",true,MANUAL,NEVER_AUTO,NONE,"Label ""Kiến nghị, đề xuất"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.inspectionTimeLine","Thời gian kiểm sát",true,MANUAL,NEVER_AUTO,NONE,"Label ""Thời gian kiểm sát"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"sourceDirectInspectionPlan.dataPeriodLine","Thời điểm lấy số liệu",true,MANUAL,NEVER_AUTO,NONE,"Label ""Thời điểm lấy số liệu"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"sourceDirectInspectionPlan.methodsBlock","Phương pháp kiểm sát",true,MANUAL,NEVER_AUTO,NONE,"Label ""Phương pháp kiểm sát"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"sourceDirectInspectionPlan.requestPreparationLine","Yêu cầu chuẩn bị",true,MANUAL,NEVER_AUTO,NONE,"Label ""Yêu cầu chuẩn bị"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-015,"recipients.primaryLine","Nơi nhận chính",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.primaryLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-015,"recipients.teamMembersLine","Thành viên Đoàn kiểm sát",true,MANUAL,NEVER_AUTO,NONE,"Label ""Thành viên Đoàn kiểm sát"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-015,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"signature.positionTitle","Chức danh người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức danh người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-015,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-016,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-016,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
